airbnb_id,beds,is_rebookable,is_business_travel_ready,is_family_preferred,is_superhost,picture_count,lat,lng,localized_city,localized_neighborhood,name,person_capacity,reviews_count,room_type,space_type,star_rating,can_instant_book,monthly_price_factor,rate_amount,rate_amount_formatted,rate_amount_micros,rate_currency,weekly_price_factor,state
321857,6,0,0,0,0,26,30.2675052,-97.73220232,Austin,East Downtown,Downtown Austin Escape - 3 blocks to 6th (2BD/2BA),10,129,Entire home/apt,Entire apartment,5,0,1,240,$240 ,,USD,1,TX
322834,5,0,0,0,0,29,30.26833394,-97.71707959,Austin,East Downtown,Spacious 3/2 East Austin Home,8,46,Entire home/apt,Entire house,5,0,0.39,299,$299 ,,USD,1,TX
322888,3,0,0,0,0,16,30.23650608,-97.73646221,Austin,East Riverside,Austin at your fingertips!,6,16,Entire home/apt,Entire house,5,0,1,150,$150 ,,USD,1,TX
323733,2,0,1,0,1,27,30.26778232,-97.74562786,Austin,Downtown,4th St Loft in Downtown Austin!,6,227,Entire home/apt,Entire apartment,5,1,0.58,149,$149 ,,USD,0.93,TX
325190,4,0,0,0,0,33,30.31108445,-97.71969278,Austin,,Spacious 4BR/3BA Hyde Park ATX just 5 mins to UT,6,1,Entire home/apt,Entire house,,1,0.65,600,$600 ,,USD,0.9,TX
325737,14,0,0,0,1,31,30.22357099,-97.77507989,Austin,South Manchaca,Eclectic Austin Home,14,10,Entire home/apt,Entire house,5,0,0.49,343,$343 ,,USD,0.79,TX
326839,2,0,0,0,0,29,30.26046063,-97.71269352,Austin,,Eastside Treasure for SXSW,6,8,Entire home/apt,Entire house,4.5,1,1,300,$300 ,,USD,1,TX
326936,4,0,0,0,1,19,30.22059479,-97.77076658,Austin,West Congress,10 min from Downtown Austin,6,120,Entire home/apt,Entire house,5,0,0.52,85,$85 ,,USD,0.82,TX
327911,1,0,0,0,1,26,30.33522809,-97.72990638,Austin,,Lovely Room on bus line,2,78,Private room,Private room,5,0,1,50,$50 ,,USD,1,TX
328769,1,0,0,0,1,23,30.33322141,-97.7299548,Austin,,Artsy peaceful room- on bus line!,1,41,Private room,Private room,5,0,0.75,75,$75 ,,USD,0.8,TX
331549,1,0,0,0,0,4,30.23910928,-97.58624566,Austin,,One Room with Private Bathroom,2,0,Private room,Private room,,0,1,100,$100 ,,USD,1,TX
332591,2,0,0,0,0,15,30.25042968,-97.7246082,Austin,,Contemp Loft Casita Eastside/Downtn,4,11,Entire home/apt,Entire loft,5,0,1,175,$175 ,,USD,1,TX
333298,6,0,0,0,1,34,30.31210385,-97.76600279,Austin,Tarrytown,Exclusive 1940s Tarrytown Estate Hideaway,12,0,Entire home/apt,Entire house,,0,0.65,1200,"$1,200 ",,USD,0.79,TX
333442,5,0,0,0,1,33,30.31293359,-97.76659455,Austin,Tarrytown,RARE SECLUDED 1940s ESTATE-CENTRAL,10,66,Entire home/apt,Entire house,5,0,0.7,450,$450 ,,USD,0.7,TX
333810,3,0,0,0,0,25,30.23086729,-97.74113223,Austin,,South Austin Home 5 min to Downtown,5,3,Entire home/apt,Entire house,4.5,0,1,175,$175 ,,USD,1,TX
333815,1,0,0,0,1,25,30.25332816,-97.75229756,Austin,South First,Solar Sanctuary - Zen Room,2,101,Private room,Private room,5,0,1,99,$99 ,,USD,1,TX
333857,1,0,0,0,1,31,30.27508018,-97.72994537,Austin,East Downtown,Walk to Downtown Homestay Pink Room,2,85,Private room,Private room,5,0,0.53,75,$75 ,,USD,0.86,TX
333864,1,0,0,0,0,6,30.19327838,-97.76431739,Austin,,You can crash at my place for SXSW,1,1,Shared room,Shared room,,0,0.72,50,$50 ,,USD,1,TX
334554,2,0,0,0,0,4,30.2422203,-97.77538564,Austin,,2BCondo- minutes from  Zilker Park and Downtown,4,5,Entire home/apt,Entire house,5,1,1,125,$125 ,,USD,1,TX
334616,2,0,0,0,0,18,30.24468477,-97.72442126,Austin,East Riverside,Great SXSW East Central Apartment,4,2,Entire home/apt,Entire condominium,,0,1,250,$250 ,,USD,1,TX
335945,3,0,0,0,0,18,30.24026531,-97.73348136,Austin,,"Wonderful, spacious house, great central locale!",4,29,Entire home/apt,Entire house,4.5,1,0.38,195,$195 ,,USD,0.65,TX
337149,3,0,1,1,1,12,30.25600414,-97.72595236,Austin,East Downtown,Eastside House - Near Downtown!,8,103,Entire home/apt,Entire house,5,1,1,221,$221 ,,USD,1,TX
337341,3,0,0,0,0,17,30.26476517,-97.7417148,Austin,,DOWNTOWN Loft - 1BR/1BA  Sleeps 5,5,6,Entire home/apt,Entire apartment,5,0,1,400,$400 ,,USD,1,TX
337414,2,0,0,0,0,9,30.26761433,-97.71167246,Austin,,cute house near East 6th St!,4,15,Private room,Private room,4.5,0,1,115,$115 ,,USD,1,TX
337796,1,0,0,0,0,27,30.25865762,-97.68760566,Austin,MLK & 183,Love the space you rent. E.Aus.TX.,2,2,Private room,Private room,,0,1,100,$100 ,,USD,0.86,TX
338117,1,0,0,0,1,26,30.27374001,-97.71886971,Austin,Rosewood,Central East Private Room- Close UT,2,40,Private room,Private room,5,1,1,67,$67 ,,USD,0.84,TX
339031,1,0,0,0,0,12,30.27539091,-97.74337306,Austin,,Luxury Condo DT Austin for SXSW,2,2,Entire home/apt,Entire apartment,,0,1,999,$999 ,,USD,1,TX
340710,1,0,0,0,0,1,30.25264434,-97.87295616,Austin,Oak Hill,SXSW Rental! 10 min from it all!,2,0,Entire home/apt,Entire apartment,,0,1,300,$300 ,,USD,0.95,TX
341596,1,0,0,0,1,8,30.24754115,-97.75854863,Austin,South First,South Austin Ultra Modern ,2,43,Private room,Private room,5,0,0.61,110,$110 ,,USD,1,TX
341624,4,0,0,0,0,10,30.21698116,-97.7723279,Austin,West Congress,Sweet SXSW House Near the Action!,6,3,Entire home/apt,Entire house,4.5,0,0.32,250,$250 ,,USD,0.9,TX
341665,5,0,0,0,0,35,30.209622,-97.77530721,Austin,West Congress,3 bdrm close to downtown & airport!,9,21,Entire home/apt,Entire house,5,0,1,240,$240 ,,USD,1,TX
342023,3,0,1,0,0,14,30.28596185,-97.76179302,Austin,Clarksville,Sweet Cozy Cottage Near Downtown,5,66,Entire home/apt,Entire house,5,1,0.81,84,$84 ,,USD,0.91,TX
342039,1,0,0,1,1,22,30.249681,-97.72961273,Austin,,Private Guest House - Walk Downtown,4,191,Entire home/apt,Entire house,5,0,0.7,150,$150 ,,USD,0.8,TX
342424,1,0,0,0,0,7,30.2792961,-97.71540608,Austin,,Spacious Bedroom in the heart of the Eastside,2,3,Private room,Private room,4,0,0.7,41,$41 ,,USD,0.93,TX
343258,1,0,0,0,0,9,30.20627616,-97.79033155,Austin,,"Artsy, Spacious South Austin Spot",4,31,Entire home/apt,Entire house,5,0,1,120,$120 ,,USD,1,TX
343462,2,0,0,1,1,11,30.26911541,-97.68766767,Austin,MLK & 183,Charming Family Friendly Apartment,4,159,Entire home/apt,Entire house,5,0,1,79,$79 ,,USD,0.9,TX
345473,2,0,0,0,0,19,30.245598,-97.7475903,Austin,,SXSW SoCo 3BR/2BA House BEAUTIFUL!!,6,4,Entire home/apt,Entire house,5,0,1,150,$150 ,,USD,1,TX
345536,6,0,0,1,1,35,30.24837688,-97.76173696,Austin,Bouldin Creek,Austin Artist's Hm. in Hippest Area,6,112,Entire home/apt,Entire house,5,1,1,165,$165 ,,USD,1,TX
345543,2,0,0,0,0,13,30.26000445,-97.71474678,Austin,,Urban Loft in Hip East Austin Downtown ACL East 6,4,9,Entire home/apt,Entire loft,5,0,1,280,$280 ,,USD,1,TX
345571,3,0,1,0,0,20,30.25864086,-97.76250591,Austin,,Zilker Gem-5 min. to downtown/SXSW-walk to ACL!,5,15,Entire home/apt,Entire house,5,0,1,795,$795 ,,USD,1,TX
346316,5,0,0,0,0,8,30.26129622,-97.78031041,Austin,Barton Hills,Beautiful Home close to Zilker Park,8,6,Entire home/apt,Entire house,4.5,1,1,900,$900 ,,USD,1,TX
346911,2,0,0,0,0,16,30.28497629,-97.76121469,Austin,,SXSW ACL F1 Cottage 1.6 Miles To DT,5,10,Entire home/apt,Entire house,5,0,1,445,$445 ,,USD,1,TX
347342,3,0,0,0,1,20,30.27434325,-97.7546608,Austin,Old West Austin,Perfect SXSW house (6th and Lamar),8,1,Entire home/apt,Entire house,,0,1,302,$302 ,,USD,1,TX
347572,1,0,0,0,1,15,30.26605086,-97.71649643,Austin,,East Austin Bungalow,3,11,Entire home/apt,Entire house,5,0,1,150,$150 ,,USD,1,TX
347736,2,0,0,0,1,13,30.26659118,-97.73297557,Austin,East Downtown,Modern downtown loft on 6th St,4,288,Entire home/apt,Entire apartment,5,0,0.75,149,$149 ,,USD,1,TX
347802,2,0,0,1,0,17,30.30148664,-97.72664284,Austin,,Hyde Park Bungalow close to UT & DT,4,191,Entire home/apt,Entire house,5,0,0.75,89,$89 ,,USD,0.95,TX
347847,3,0,0,0,1,15,30.26992001,-97.73093049,Austin,East Downtown,The Heart of Chic Eastside/Near UT & Downtown,6,23,Entire home/apt,Entire house,5,0,0.85,125,$125 ,,USD,0.9,TX
348771,1,0,0,0,0,9,30.21613585,-97.88686628,Austin,Circle C,Beautiful Home Away From Home,2,0,Private room,Private room,,0,0.6,125,$125 ,,USD,0.85,TX
348907,4,0,0,0,0,5,30.24340002,-97.73440384,Austin,,Austin SXSW City View and Privacy,6,0,Entire home/apt,Entire house,,0,1,550,$550 ,,USD,1,TX
349447,2,0,0,0,1,39,30.27874566,-97.7235917,Austin,East Downtown,"Eastside Cabana - Near UT,Downtown",4,300,Entire home/apt,Entire house,5,1,1,125,$125 ,,USD,1,TX
349635,1,0,0,0,0,13,30.29932813,-97.77636598,Austin,Tarrytown,"Central Austin (Tarrytown) Bed,Bath-No Kitchen",1,32,Private room,Private room,4.5,0,0.42,59,$59 ,,USD,0.68,TX
351822,2,0,0,0,1,14,30.25212539,-97.77225504,Austin,Zilker,Spacious Condo in Zilker - Introductory Rate!,4,14,Entire home/apt,Entire place,5,0,0.7,109,$109 ,,USD,0.85,TX
351865,1,0,0,0,0,18,30.33276974,-97.64776142,Austin,,French country charming room/bath,2,0,Private room,Private room,,0,1,75,$75 ,,USD,1,TX
352029,1,0,0,0,0,6,30.24111449,-97.74639672,Austin,,5 min walk to S. Congress.  Private,2,8,Private room,Private room,5,0,1,150,$150 ,,USD,1,TX
354263,4,0,0,0,1,33,30.24781553,-97.76294167,Austin,Bouldin Creek,SOCO Artist's Funky Guesthouse,5,200,Entire home/apt,Entire house,5,1,0.85,125,$125 ,,USD,0.85,TX
354460,2,0,0,0,0,16,30.28217258,-97.70588374,Austin,,"Urban Farm, Convenient Location",4,1,Entire home/apt,Entire house,,0,1,325,$325 ,,USD,0.86,TX
354513,3,0,1,0,0,33,30.26073428,-97.72900423,Austin,,SXSW-Historic Home luxury-Central East Downtown,4,5,Entire home/apt,Entire house,5,0,1,630,$630 ,,USD,1,TX
354542,7,0,1,0,1,27,30.26332033,-97.72081977,Austin,East Downtown,??? Spacious Modern Luxury + Walk to Food & Bars! ???,11,73,Entire home/apt,Entire house,5,1,1,1000,"$1,000 ",,USD,0.95,TX
355792,1,0,0,0,0,6,30.2792678,-97.75421962,Austin,Clarksville,"Clean, Cute & Central-Clarksville!",2,6,Entire home/apt,Entire apartment,4.5,0,1,99,$99 ,,USD,0.85,TX
356575,1,0,1,0,1,19,30.25672534,-97.72944172,Austin,East Downtown,5 min to Convention Center & Rainey St. + 2 bikes,2,105,Entire home/apt,Entire house,5,1,1,75,$75 ,,USD,1,TX
356719,2,0,0,0,0,14,30.30651829,-97.6947786,Austin,,Cozy and Modern Home,5,1,Entire home/apt,Entire house,,0,1,325,$325 ,,USD,0.9,TX
356837,4,0,0,0,0,10,30.28027454,-97.74280192,Austin,,Upscale/Spacious Downtown Townhouse,6,8,Entire home/apt,Entire house,4.5,1,0.33,999,$999 ,,USD,0.8,TX
357472,1,0,0,0,1,16,30.25058225,-97.7227169,Austin,,"Spacious, light-filled room with private bath",2,44,Private room,Private room,5,0,0.75,55,$55 ,,USD,0.9,TX
357529,2,0,1,1,1,27,30.2552039,-97.76862036,Austin,Zilker,Zilker Home close to everything,4,115,Entire home/apt,Entire house,5,1,0.85,135,$135 ,,USD,0.9,TX
358164,1,0,0,0,1,12,30.31061731,-97.71840406,Austin,Hancock,Beautiful  Private Cottage,2,119,Private room,Private room,5,0,1,100,$100 ,,USD,1,TX
358643,1,0,0,0,0,22,30.23019101,-97.7647594,Austin,,Entertainers Delight Close to SOCO ,4,0,Entire home/apt,Entire house,,0,1,800,$800 ,,USD,1,TX
358675,5,0,0,0,0,53,30.29172219,-97.83906419,Austin,Barton Creek,Adriatic Serenity,6,0,Entire home/apt,Entire house,,0,0.33,298,$298 ,,USD,0.75,TX
359425,1,0,0,0,0,7,30.33750312,-97.72962093,Austin,,Cute 1/1 North Central Bungalow!,3,2,Entire home/apt,Entire house,,1,1,200,$200 ,,USD,1,TX
359716,3,0,0,0,0,24,30.26050811,-97.77531221,Austin,,Formula 1 Home Next to Zilker Park,6,6,Entire home/apt,Entire apartment,5,0,1,375,$375 ,,USD,1,TX
359970,1,0,0,0,0,7,30.25759363,-97.71779303,Austin,Holly,Perfect 1 b/b bungalow,3,7,Entire home/apt,Entire house,5,1,0.75,80,$80 ,,USD,0.85,TX
359976,3,0,0,0,0,4,30.28094858,-97.7129155,Austin,East Downtown,le shack-teau enchante eastside,3,1,Private room,Private room,,0,1,225,$225 ,,USD,0.76,TX
360024,2,0,0,0,0,8,30.26615597,-97.74104295,Austin,,Downtown  - 2 blocks to Everything,4,6,Entire home/apt,Entire condominium,4.5,0,1,600,$600 ,,USD,0.9,TX
360156,3,0,0,0,0,6,30.27154508,-97.68702535,Austin,MLK & 183,Cute  place 4mi to downtown,8,59,Entire home/apt,Entire house,5,0,1,193,$193 ,,USD,0.72,TX
361804,2,0,0,0,0,13,30.25505919,-97.76851624,Austin,,Zilker Park Bungalow with Fiber Internet!,5,0,Entire home/apt,Entire house,,0,0.47,300,$300 ,,USD,0.67,TX
361835,4,0,0,0,0,2,30.27183826,-97.67949232,Austin,MLK & 183,Tall windows and ceilings E Austin,8,1,Entire home/apt,Entire house,,0,1,400,$400 ,,USD,1,TX
362460,2,0,0,0,0,10,30.31725341,-97.74402603,Austin,Allendale,SXSW  Bungalow Available 2/1,4,0,Entire home/apt,Entire house,,0,0.53,625,$625 ,,USD,0.91,TX
362525,1,0,0,0,0,19,30.22304384,-97.7181127,Austin,Pleasant Valley,Quiet Country Cottage Near Downtown,3,19,Entire home/apt,Entire house,5,0,0.5,95,$95 ,,USD,0.79,TX
362662,10,0,0,0,0,35,30.25440187,-97.72564046,Austin,,Downtown Central Austin HUGE HOUSE!,10,70,Entire home/apt,Entire house,5,0,1,500,$500 ,,USD,0.63,TX
363040,2,0,0,0,1,10,30.25456293,-97.77665073,Austin,Zilker,Zilker Festival Suite,4,141,Entire home/apt,Entire place,5,0,0.7,69,$69 ,,USD,0.9,TX
363946,4,0,0,0,0,38,30.256628,-97.77236861,Austin,,Modern Zilker LUX SuperHome Dtown!,8,1,Entire home/apt,Entire house,,0,1,895,$895 ,,USD,0.96,TX
364025,2,0,0,0,0,13,30.27406691,-97.75345093,Austin,Old West Austin,Perfect for ACL/SXSW. Walk everywhere!,6,10,Entire home/apt,Entire apartment,4.5,0,1,145,$145 ,,USD,0.85,TX
365471,4,0,1,0,1,13,30.26036327,-97.7328219,Austin,East Downtown,Hip E.Side Downtwn House Walk 2 ALL,6,54,Entire home/apt,Entire house,5,0,1,325,$325 ,,USD,1,TX
366757,1,0,0,0,0,5,30.26625122,-97.70924695,Austin,,1200 Sq. Ft. House E of Downtown,4,5,Entire home/apt,Entire house,5,0,1,228,$228 ,,USD,1,TX
367356,3,0,1,0,0,24,30.30632122,-97.72199708,Austin,Hancock,Gorgeous Historic Hyde Park Cottage,6,91,Entire home/apt,Entire house,5,0,0.6,175,$175 ,,USD,0.75,TX
367366,4,0,0,0,0,16,30.2652567,-97.68459748,Austin,MLK & 183,Large ATX Home Minutes to Downtown,8,50,Entire home/apt,Entire house,5,0,1,135,$135 ,,USD,1,TX
367445,1,0,0,1,1,23,30.30676463,-97.72635408,Austin,Hyde Park,Charming Hyde Park Casita,4,127,Entire home/apt,Entire house,5,1,0.7,101,$101 ,,USD,0.85,TX
367789,6,0,0,0,0,18,30.30665309,-97.77151092,Austin,Tarrytown,Completely Renovated Mid Century,8,1,Entire home/apt,Entire house,,0,1,2150,"$2,150 ",,USD,0.9,TX
368156,1,0,0,0,0,8,30.24616586,-97.75255583,Austin,South Congress,Private Room B With Bath on SOCO,2,125,Private room,Private room,4.5,0,0.49,80,$80 ,,USD,1,TX
370345,1,0,0,0,0,4,30.27355999,-97.76161444,Austin,Old West Austin,Luxury Apartment Downtown Walking ,4,0,Entire home/apt,Entire apartment,,0,1,600,$600 ,,USD,0.93,TX
371539,8,0,1,0,0,34,30.26629698,-97.74240269,Austin,Downtown,3/2 Split-Level Condo,10,92,Entire home/apt,Entire condominium,5,0,0.7,490,$490 ,,USD,0.85,TX
371626,1,0,0,0,0,12,30.1988238,-97.81706993,Austin,Cherry Creek,Clean and comfy bed & bath in S Austin,2,106,Private room,Private room,4.5,1,0.8,35,$35 ,,USD,0.9,TX
372254,1,0,0,0,0,4,30.20981079,-97.77036769,Austin,East Congress,EZCamping in near SxSAustin!6,16,14,Entire home/apt,Entire tent,5,0,1,14,$14 ,,USD,1,TX
373488,1,0,0,0,0,4,30.25479145,-97.92261299,Austin,,1 BR Efficiency Duplex for SXSW,2,0,Entire home/apt,Entire apartment,,0,1,150,$150 ,,USD,0.67,TX
373581,1,0,0,0,0,21,30.25379022,-97.76686369,Austin,,1 bedroom 1 1/2 bath Condo Great for SXSW,3,4,Private room,Private room,5,1,0.7,200,$200 ,,USD,0.9,TX
373636,1,0,0,0,0,5,30.18662757,-97.78480255,Austin,West Congress,Stay at Chateau Richard for SXSW,2,0,Private room,Private room,,0,1,125,$125 ,,USD,0.97,TX
374744,3,0,0,0,0,22,30.22350361,-97.73559705,Austin,,Great Location ! 4 mil to ACL Fest & 12 miles F1!,6,1,Entire home/apt,Entire house,,0,0.8,450,$450 ,,USD,0.8,TX
375142,1,0,0,0,0,24,30.25373875,-97.74519336,Austin,Travis Heights,"Weekend room near downtown, SoCo",2,1,Private room,Private room,,1,0.85,195,$195 ,,USD,0.9,TX
377391,1,0,0,0,0,11,30.23588922,-97.76996778,Austin,Galindo,comfy & convenient lodging in 78704,2,1,Private room,Private room,,0,1,78,$78 ,,USD,1,TX
378351,3,0,0,0,0,19,30.28488274,-97.64820792,Austin,,"3 Bedroom w/Pool, Firepit and Views of Downtown",6,0,Entire home/apt,Entire house,,0,0.25,1750,"$1,750 ",,USD,0.8,TX
379988,1,0,0,0,0,13,30.2262347,-97.73837793,Austin,,Room Close to downtown ,2,186,Private room,Private room,5,0,1,49,$49 ,,USD,1,TX
383689,2,0,1,0,0,23,30.26359838,-97.74203747,Austin,Downtown,Modern Loft in the Middle of Austin,4,365,Entire home/apt,Entire condominium,5,0,1,177,$177 ,,USD,1,TX
384546,1,0,1,0,1,24,30.24964497,-97.75469178,Austin,South First,Zen cottage in the heart of SOCO,2,95,Entire home/apt,Entire house,5,0,0.7,84,$84 ,,USD,0.9,TX
385602,1,0,0,0,0,4,30.16976276,-97.86306174,Austin,,SXSW!! - Accommodations ,10,0,Entire home/apt,Entire house,,0,1,1200,"$1,200 ",,USD,1,TX
392345,1,0,0,0,1,17,30.19839381,-97.77851402,Austin,West Congress,South Congress+Vintage Loft,3,122,Entire home/apt,Entire loft,5,1,0.65,110,$110 ,,USD,0.85,TX
401672,1,0,0,0,0,3,30.34658771,-97.69359337,Austin,Georgian Acres,"Quiet, convenient room & bath, easy",2,0,Private room,Private room,,0,0.59,100,$100 ,,USD,0.98,TX
406911,1,0,0,0,1,48,30.25966119,-97.75554758,Austin,Bouldin Creek,?????? Cozy DWTN Studio w/Massage Chair & Screenporch,3,197,Entire home/apt,Entire house,5,1,1,135,$135 ,,USD,1,TX
414543,3,0,0,0,0,21,30.29315258,-97.68243624,Austin,,"3BR house near F1, ACL, SXSW ",7,0,Entire home/apt,Entire house,,0,0.39,500,$500 ,,USD,0.86,TX
416296,2,0,0,0,0,17,30.27859944,-97.71521402,Austin,,Winter Vacation Rental in Austin,3,0,Entire home/apt,Entire house,,0,0.7,100,$100 ,,USD,0.85,TX
416757,5,0,0,0,0,22,30.27955479,-97.75959916,Austin,,Bright Loft House in Clarksville,7,8,Entire home/apt,Entire house,5,0,0.56,402,$402 ,,USD,1,TX
429368,4,0,0,0,0,20,30.25624072,-97.78479685,Austin,,Walk to ACL!! Modern 3-BR Retreat!,6,4,Entire home/apt,Entire house,4,0,1,615,$615 ,,USD,1,TX
430683,3,0,0,0,0,18,30.33784988,-97.76183703,Austin,,Architectual Gem/ Pool,5,2,Entire home/apt,Entire house,,0,0.4,625,$625 ,,USD,0.85,TX
431878,1,0,0,0,1,30,30.17184923,-97.76680091,Austin,,Visit Austin & Love Life!,2,13,Private room,Private room,4.5,0,0.51,54,$54 ,,USD,0.79,TX
433996,0,0,0,0,1,22,30.26082642,-97.77520697,Austin,Barton Hills,"Modern Loft in the Heart of Austin! Quiet, Cozy, Convenient!",2,100,Entire home/apt,Entire condominium,5,1,0.75,79,$79 ,,USD,0.9,TX
435211,1,0,0,0,1,10,30.27132249,-97.74777417,Austin,Downtown,Austin Historic home bedroom only,3,103,Private room,Private room,5,0,1,89,$89 ,,USD,0.8,TX
442757,1,0,0,0,0,9,30.23228743,-97.69188401,Austin,Montopolis,ATTENTION TRAVELING NURSES!  $950 ALL BILLS PAID,2,9,Entire home/apt,Entire cabin,4.5,0,0.31,105,$105 ,,USD,0.75,TX
449710,1,0,0,0,0,21,30.3659902,-97.69783767,Austin,Georgian Acres,"Great location; biking, commuting ",1,1,Entire home/apt,Entire place,,0,0.32,165,$165 ,,USD,1,TX
455021,5,0,0,0,0,28,30.27328819,-97.83312762,Austin,Barton Creek,Summer Plans Cool Pool No Mesquitos 9 miles to DT,8,9,Entire home/apt,Entire house,5,0,1,600,$600 ,,USD,1,TX
458217,2,0,1,0,0,15,30.27688766,-97.75241562,Austin,Old West Austin,Epic skyline view near 6th st on edge of downtown,5,191,Entire home/apt,Entire house,4.5,0,0.65,75,$75 ,,USD,0.8,TX
461404,3,0,0,1,1,25,30.32225032,-97.72960015,Austin,Brentwood,Cute & Cozy Central Austin House,4,43,Entire home/apt,Entire house,4.5,0,0.82,102,$102 ,,USD,0.92,TX
485360,1,0,1,0,1,19,30.26979531,-97.7285394,Austin,East Downtown,Downtown Condo with Austin's best skyline view!,2,26,Entire home/apt,Entire condominium,5,0,0.8,135,$135 ,,USD,0.9,TX
493892,1,0,0,0,0,13,30.28301805,-97.75028869,Austin,Downtown,Remarkable Central Austin House,2,12,Private room,Private room,5,0,0.64,129,$129 ,,USD,0.73,TX
501861,2,0,0,0,0,32,30.25372242,-97.74556448,Austin,South Congress,Downtown SoCo Guest House ,4,2,Entire home/apt,Entire loft,,0,0.45,200,$200 ,,USD,0.85,TX
508203,3,0,0,0,1,39,30.22479366,-97.72459998,Austin,Parker Lane,Moden home with hot tub,8,139,Entire home/apt,Entire house,5,0,0.6,195,$195 ,,USD,0.75,TX
509833,3,0,0,0,0,18,30.2745143,-97.75588875,Austin,,Charming home in the  of downtown,6,45,Entire home/apt,Entire house,5,0,1,224,$224 ,,USD,1,TX
510168,3,0,0,0,0,16,30.34467098,-97.86234646,Austin,,Peaceful Austin Retreat,7,18,Entire home/apt,Entire house,5,1,0.8,225,$225 ,,USD,0.9,TX
517378,2,0,0,0,0,14,30.20956155,-97.81681779,Austin,,South Austin Condo with Great View,5,0,Entire home/apt,Entire apartment,,0,1,250,$250 ,,USD,1,TX
517430,2,0,0,0,0,27,30.30074512,-97.73427169,Austin,,Gallery House Studio Apartment,4,5,Entire home/apt,Entire apartment,5,0,0.65,130,$130 ,,USD,0.85,TX
521689,3,0,0,0,0,21,30.20110473,-97.81232384,Austin,,Awesome Space- Chill Yard!,6,13,Entire home/apt,Entire house,5,0,1,250,$250 ,,USD,1,TX
522136,2,0,1,0,1,25,30.28004393,-97.74563049,Austin,Downtown,Downtown Oasis - Quiet Retreat!,4,298,Entire home/apt,Entire apartment,5,1,1,119,$119 ,,USD,0.9,TX
524150,1,0,0,0,0,2,30.26569848,-97.7187026,Austin,,East Austin Eclectic Jewel  ,2,1,Private room,Private room,,0,0.49,60,$60 ,,USD,1,TX
525231,2,0,0,0,0,22,30.3396195,-97.73593251,Austin,Brentwood,"Brentwood Guest House, modern furnishings",5,18,Entire home/apt,Entire house,5,0,1,135,$135 ,,USD,0.85,TX
528160,3,0,0,0,0,21,30.31770037,-97.74457493,Austin,Allendale,Adorable Rosedale Bungalow!!! Family Friendly!,8,1,Entire home/apt,Entire house,,0,1,300,$300 ,,USD,1,TX
528338,2,0,1,0,1,7,30.26164178,-97.76158246,Austin,Zilker,Suite Spot (Zilker),3,320,Entire home/apt,Entire apartment,5,0,0.66,99,$99 ,,USD,0.86,TX
541267,2,0,0,0,0,19,30.29070816,-97.64345957,Austin,,Beautiful Modern Home-East Austin,6,5,Entire home/apt,Entire house,4,1,1,250,$250 ,,USD,1,TX
541814,1,0,0,0,1,7,30.22061531,-97.85833374,Austin,Oak Hill,Private room in cozy home-SW Austin,2,57,Private room,Private room,5,1,0.75,69,$69 ,,USD,0.85,TX
542124,1,0,0,0,0,26,30.2766488,-97.71856822,Austin,East Downtown,Designer Oasis-East Central Austin,2,15,Private room,Private room,5,1,0.59,100,$100 ,,USD,0.93,TX
550221,1,0,0,0,1,14,30.2029594,-97.82484746,Austin,Cherry Creek,Inridge Inn in South Austin,2,26,Entire home/apt,Entire apartment,5,1,0.7,60,$60 ,,USD,0.89,TX
560094,4,0,0,0,1,33,30.2492402,-97.78343732,Austin,Barton Hills,"Near ACL/Zilker Pk, Downtown, SoLa, Piano, Hot Tub",8,12,Entire home/apt,Entire house,5,0,1,375,$375 ,,USD,1,TX
576243,1,0,0,0,1,10,30.27213414,-97.72568099,Austin,East Downtown,Cotton Street Suite: Central East!,6,278,Entire home/apt,Entire apartment,5,0,0.75,98,$98 ,,USD,0.84,TX
